# ID, Campaign, Class, Class Probs (DSCUT, EA, EB, GDOR, Noise, OTHPER, RRab), Anomaly Score
202095535,0, Noise,0.000163,0.006968,0.000117,0.003590,0.702132,0.287030,0.000000,0.006711
202095537,0,OTHPER,0.000563,0.023995,0.008721,0.005346,0.318556,0.642640,0.000179,0.023891
202095540,0,    EA,0.003345,0.519867,0.010439,0.002826,0.290505,0.171147,0.001872,0.045296
202095551,0, DSCUT,0.888589,0.005034,0.025318,0.008737,0.035997,0.035819,0.000506,0.075269
202095553,0, Noise,0.005540,0.003207,0.000447,0.032029,0.631067,0.327710,0.000000,0.045296
202095563,0, DSCUT,0.799854,0.006013,0.019008,0.094094,0.036938,0.040217,0.003875,0.083032
202095564,0, Noise,0.000181,0.001991,0.000000,0.012051,0.669061,0.316716,0.000000,0.000000
202095565,0, Noise,0.000000,0.000911,0.000076,0.000215,0.734622,0.264176,0.000000,0.006711
202095568,0, Noise,0.000103,0.000767,0.000188,0.000876,0.720174,0.277892,0.000000,0.003344
202095572,0,OTHPER,0.010838,0.009687,0.033894,0.070909,0.024970,0.849413,0.000289,0.185771
202095577,0,OTHPER,0.000398,0.000489,0.000493,0.030898,0.268844,0.698822,0.000056,0.006711
202095582,0,OTHPER,0.005502,0.018374,0.001180,0.100372,0.273976,0.600596,0.000000,0.003344
202095588,0,OTHPER,0.000000,0.000460,0.000159,0.001346,0.034587,0.963448,0.000000,0.056338
202095590,0, Noise,0.024337,0.007806,0.012087,0.064286,0.549700,0.339891,0.001893,0.075269
202095591,0, Noise,0.020010,0.012263,0.005102,0.086324,0.573500,0.302800,0.000000,0.003344
202095596,0, Noise,0.000000,0.000567,0.000154,0.006235,0.572985,0.420059,0.000000,0.000000
202095599,0,OTHPER,0.000025,0.019182,0.000274,0.003608,0.122721,0.854189,0.000000,0.030928
202095601,0, Noise,0.000086,0.003417,0.000124,0.001779,0.594546,0.400048,0.000000,0.006711
202095604,0,OTHPER,0.000000,0.001881,0.000083,0.000414,0.243436,0.754185,0.000000,0.020408
202095607,0, Noise,0.000058,0.001430,0.000000,0.000322,0.682197,0.315992,0.000000,0.016949
202095608,0,OTHPER,0.004087,0.002076,0.016933,0.023882,0.061133,0.891462,0.000428,0.149425
202095609,0, Noise,0.000829,0.006688,0.000000,0.004977,0.780468,0.207037,0.000000,0.003344
202095612,0, Noise,0.000078,0.001220,0.000352,0.024802,0.630026,0.343522,0.000000,0.016949
202095615,0, Noise,0.003454,0.015509,0.000359,0.007139,0.772370,0.201169,0.000000,0.034483
202095618,0, Noise,0.007749,0.011836,0.001752,0.011650,0.729716,0.237068,0.000228,0.052632
202095624,0, Noise,0.000000,0.001004,0.000210,0.000236,0.892249,0.106301,0.000000,0.000000
202095625,0, Noise,0.001037,0.015167,0.001503,0.007534,0.778272,0.196486,0.000000,0.003344
202095628,0, Noise,0.002809,0.020984,0.004335,0.048172,0.599347,0.324301,0.000052,0.000000
202095639,0, DSCUT,0.966511,0.002040,0.012279,0.002138,0.007356,0.008972,0.000703,0.048951
202095640,0, Noise,0.005676,0.002128,0.000143,0.036960,0.502479,0.452615,0.000000,0.006711
202095641,0,OTHPER,0.000585,0.010118,0.001384,0.061724,0.066743,0.859446,0.000000,0.034483
202095642,0,OTHPER,0.003114,0.000593,0.000525,0.035743,0.365539,0.594486,0.000000,0.010101
202095657,0,OTHPER,0.001288,0.001249,0.000717,0.024655,0.285903,0.686189,0.000000,0.027397
202095658,0, Noise,0.000954,0.001461,0.000000,0.033815,0.487132,0.476639,0.000000,0.000000
202095659,0,OTHPER,0.006174,0.006247,0.001745,0.091928,0.315818,0.577778,0.000309,0.020408
202095661,0,OTHPER,0.002968,0.030733,0.002741,0.275063,0.227248,0.461143,0.000105,0.030928
202095667,0,OTHPER,0.000097,0.005750,0.000352,0.003788,0.151464,0.838165,0.000384,0.016949
202095671,0, Noise,0.002175,0.007560,0.000091,0.082527,0.484145,0.423502,0.000000,0.006711
202095680,0, Noise,0.013647,0.017083,0.000155,0.136880,0.465686,0.366548,0.000000,0.003344
202095696,0,OTHPER,0.005359,0.069672,0.012440,0.180716,0.284029,0.447601,0.000184,0.030928
202095702,0,OTHPER,0.003976,0.001356,0.000172,0.061468,0.376133,0.556896,0.000000,0.000000
202095709,0, DSCUT,0.837669,0.014717,0.064703,0.005665,0.006012,0.070526,0.000707,0.060071
202096734,0, Noise,0.000542,0.008501,0.001311,0.009758,0.788020,0.191868,0.000000,0.000000
202096905,0, Noise,0.000241,0.015531,0.002240,0.006592,0.602703,0.372693,0.000000,0.000000
202096911,0, Noise,0.000114,0.003827,0.000264,0.003775,0.627861,0.364160,0.000000,0.003344
202097202,0, Noise,0.003836,0.034261,0.009591,0.034579,0.499950,0.417358,0.000425,0.003344
202098133,0, Noise,0.007005,0.011591,0.002408,0.014649,0.718004,0.246343,0.000000,0.030928
202098176,0, Noise,0.000000,0.001185,0.000373,0.000980,0.778564,0.218899,0.000000,0.020408
202098201,0, Noise,0.146878,0.017952,0.002549,0.069152,0.489311,0.273705,0.000453,0.006711
202098796,0, Noise,0.001557,0.008545,0.000841,0.015991,0.755607,0.217460,0.000000,0.000000
202099534,0, Noise,0.010871,0.022526,0.005145,0.161481,0.621987,0.177991,0.000000,0.060071
202100433,0, Noise,0.000000,0.001147,0.000127,0.000575,0.653507,0.344644,0.000000,0.006711
202100975,0, Noise,0.000000,0.000499,0.000368,0.001190,0.780131,0.217813,0.000000,0.000000
202101315,0, Noise,0.001508,0.006303,0.001699,0.006754,0.661420,0.322315,0.000000,0.000000
202102928,0,OTHPER,0.000410,0.008935,0.000458,0.009172,0.004252,0.976773,0.000000,0.041667
202103729,0,OTHPER,0.000284,0.007641,0.001102,0.004012,0.046416,0.940501,0.000044,0.034483
202103739,0,OTHPER,0.000000,0.001016,0.000038,0.000147,0.042108,0.956636,0.000055,0.023891
202103762,0,    EB,0.000742,0.107497,0.888710,0.000107,0.000297,0.002521,0.000126,0.115242
202104524,0, Noise,0.000145,0.001872,0.000446,0.002075,0.888795,0.106667,0.000000,0.020408
202105721,0, Noise,0.003054,0.009101,0.000375,0.040415,0.673123,0.273934,0.000000,0.041667
202107919,0, Noise,0.000000,0.001031,0.000000,0.004073,0.868712,0.126184,0.000000,0.030928
202108518,0, Noise,0.000000,0.000550,0.000000,0.000220,0.878563,0.120667,0.000000,0.000000
202109364,0, Noise,0.000956,0.006316,0.000606,0.025549,0.774345,0.192228,0.000000,0.071429
202109524,0, Noise,0.000067,0.001487,0.000056,0.001790,0.590240,0.406249,0.000110,0.003344
202111089,0, Noise,0.000166,0.007524,0.002210,0.010541,0.649359,0.330143,0.000056,0.016949
202111634,0, Noise,0.000000,0.000827,0.000075,0.000083,0.764400,0.234615,0.000000,0.013514
202113117,0, Noise,0.000106,0.001430,0.000000,0.001827,0.851198,0.145439,0.000000,0.013514
202113592,0, Noise,0.002899,0.033229,0.001351,0.051867,0.660759,0.249894,0.000000,0.060071
202116371,0, Noise,0.000000,0.001363,0.001187,0.001329,0.846804,0.149317,0.000000,0.000000
202119415,0, Noise,0.003214,0.014617,0.003623,0.014034,0.645469,0.318978,0.000065,0.086957
202119665,0, Noise,0.000000,0.000093,0.000082,0.000067,0.877956,0.121802,0.000000,0.006711
202120526,0, Noise,0.000073,0.002075,0.000109,0.000661,0.799031,0.198051,0.000000,0.006711
202122545,0,    EA,0.000000,0.996691,0.000016,0.000000,0.000000,0.003294,0.000000,0.060071
202126823,0,OTHPER,0.000067,0.000535,0.000823,0.004413,0.321369,0.672793,0.000000,0.006711
202126825,0,    EA,0.000139,0.771795,0.013244,0.007192,0.103608,0.104022,0.000000,0.111111
202126829,0,OTHPER,0.000097,0.002266,0.000098,0.012523,0.108801,0.876216,0.000000,0.063830
202126834,0, Noise,0.002692,0.014708,0.002314,0.046155,0.712387,0.221745,0.000000,0.030928
202126836,0, Noise,0.005536,0.058872,0.005042,0.080489,0.576550,0.273512,0.000000,0.030928
202126837,0, Noise,0.001213,0.006468,0.002125,0.008534,0.598593,0.383067,0.000000,0.000000
202126839,0, Noise,0.206640,0.006381,0.003538,0.021426,0.386696,0.374899,0.000421,0.023891
202126841,0,OTHPER,0.011119,0.033259,0.010967,0.190506,0.372478,0.380329,0.001342,0.048951
202126847,0,    EA,0.001214,0.688901,0.065739,0.038937,0.077254,0.127955,0.000000,0.075269
202126849,0,OTHPER,0.000689,0.047909,0.010435,0.007313,0.241839,0.691563,0.000252,0.010101
202126851,0,    EA,0.000094,0.944100,0.014296,0.001553,0.020554,0.019404,0.000000,0.090909
202126852,0,    EA,0.004642,0.718086,0.009339,0.058691,0.101579,0.107610,0.000053,0.132075
202126853,0,OTHPER,0.022712,0.196342,0.085199,0.116176,0.246423,0.333148,0.000000,0.086957
202126854,0, Noise,0.000219,0.001855,0.000080,0.004794,0.761910,0.231142,0.000000,0.000000
202126856,0, Noise,0.000483,0.001258,0.000023,0.003685,0.728059,0.266492,0.000000,0.016949
202126862,0,    EA,0.003620,0.409096,0.239982,0.113776,0.089148,0.144379,0.000000,0.083032
202126863,0,    EA,0.005352,0.472569,0.052591,0.160863,0.138238,0.170269,0.000118,0.038062
202126864,0,    EA,0.001607,0.470001,0.417758,0.013552,0.029345,0.065559,0.002177,0.071429
202126866,0,    EA,0.000336,0.980835,0.013468,0.001099,0.001412,0.002745,0.000104,0.181102
202126867,0,    EA,0.000316,0.967391,0.021818,0.001183,0.003026,0.006071,0.000195,0.079137
202126871,0, Noise,0.005172,0.021819,0.001571,0.120883,0.695577,0.154977,0.000000,0.027397
202126876,0,    EA,0.000380,0.728444,0.007763,0.005359,0.159584,0.098414,0.000056,0.027397
202126877,0,    EA,0.005133,0.778267,0.007235,0.036669,0.071526,0.101169,0.000000,0.030928
202126878,0,    EA,0.000047,0.941482,0.035223,0.001656,0.010488,0.010595,0.000509,0.090909
202126880,0,    EA,0.000252,0.989848,0.002078,0.000703,0.000412,0.006581,0.000126,0.149425
202126884,0,OTHPER,0.009861,0.131685,0.022481,0.049013,0.338847,0.448113,0.000000,0.079137
202126886,0,    EB,0.001423,0.341429,0.521460,0.002845,0.023824,0.108488,0.000531,0.171875
202126887,0,    EA,0.001663,0.719986,0.001935,0.012408,0.153652,0.110356,0.000000,0.083032
202126888,0,  GDOR,0.002038,0.004864,0.003953,0.849078,0.007357,0.132710,0.000000,0.123596
202126997,0, Noise,0.025222,0.179636,0.006726,0.059378,0.471689,0.257349,0.000000,0.094891
202126998,0,OTHPER,0.000000,0.000637,0.001923,0.008709,0.404751,0.583980,0.000000,0.010101
202126999,0, Noise,0.000058,0.001693,0.000171,0.001136,0.732993,0.263948,0.000000,0.000000
202127012,0, Noise,0.000551,0.003630,0.000137,0.017992,0.792599,0.185092,0.000000,0.000000
202127013,0, Noise,0.000108,0.002819,0.000908,0.002622,0.721387,0.272090,0.000067,0.060071
202127014,0, Noise,0.000067,0.002618,0.000957,0.002403,0.767570,0.226319,0.000067,0.020408
202127024,0, Noise,0.001469,0.016000,0.000722,0.025446,0.791134,0.165229,0.000000,0.020408
202127027,0, Noise,0.000127,0.094245,0.004641,0.008958,0.568264,0.323713,0.000052,0.013514
202127030,0, Noise,0.000000,0.000857,0.000339,0.000693,0.841555,0.156555,0.000000,0.000000
202127036,0, Noise,0.002805,0.015255,0.003601,0.042565,0.761882,0.173713,0.000178,0.038062
202127044,0, Noise,0.000152,0.005642,0.000000,0.006885,0.613988,0.373334,0.000000,0.010101
202127046,0, Noise,0.000526,0.001984,0.000000,0.014408,0.699912,0.283170,0.000000,0.003344
202127048,0,OTHPER,0.000000,0.003318,0.000218,0.002545,0.230626,0.763292,0.000000,0.020408
202127052,0, Noise,0.000028,0.003941,0.000434,0.001968,0.828527,0.165101,0.000000,0.034483
202127064,0,OTHPER,0.000029,0.010241,0.001846,0.001860,0.396387,0.589638,0.000000,0.030928
202127065,0, Noise,0.000252,0.003312,0.000000,0.001045,0.874330,0.121061,0.000000,0.003344
202127069,0, Noise,0.000117,0.133998,0.008116,0.005423,0.613245,0.239102,0.000000,0.075269
202127074,0, Noise,0.001683,0.009413,0.001997,0.015176,0.714132,0.257599,0.000000,0.111111
202127080,0, Noise,0.002886,0.090335,0.000827,0.023897,0.631774,0.250282,0.000000,0.003344
202127084,0, Noise,0.000418,0.047474,0.002409,0.010866,0.687309,0.251524,0.000000,0.003344
202127089,0, Noise,0.001291,0.001901,0.000220,0.028300,0.776072,0.192217,0.000000,0.045296
202127093,0, Noise,0.000185,0.002652,0.000197,0.008708,0.775534,0.212724,0.000000,0.000000
202127095,0, Noise,0.000101,0.002883,0.000190,0.024076,0.540367,0.432330,0.000052,0.016949
202127096,0, Noise,0.001708,0.008966,0.003843,0.023074,0.574538,0.387760,0.000111,0.000000
202127099,0, Noise,0.010468,0.023624,0.025115,0.075471,0.487149,0.378173,0.000000,0.038062
202127101,0, Noise,0.000361,0.003645,0.001254,0.001010,0.619769,0.373961,0.000000,0.023891
202127102,0, Noise,0.000000,0.001591,0.000075,0.001917,0.865456,0.130961,0.000000,0.003344
202127106,0, Noise,0.000036,0.002682,0.000297,0.002434,0.630520,0.364032,0.000000,0.006711
202127109,0, Noise,0.000036,0.000484,0.000206,0.000303,0.744073,0.254898,0.000000,0.003344
202127112,0, Noise,0.000071,0.002008,0.000538,0.002634,0.697222,0.297460,0.000067,0.006711
202127122,0, Noise,0.014476,0.018781,0.007173,0.077544,0.608145,0.273881,0.000000,0.023891
202127123,0, Noise,0.000230,0.027192,0.003154,0.019511,0.617374,0.332538,0.000000,0.003344
202127125,0, Noise,0.000878,0.011903,0.001002,0.014736,0.639768,0.331712,0.000000,0.041667
202127134,0,  GDOR,0.008554,0.041141,0.005041,0.460927,0.264776,0.219141,0.000420,0.056338
202127138,0, Noise,0.000380,0.038591,0.003610,0.005044,0.842966,0.109409,0.000000,0.086957
202127141,0, Noise,0.001443,0.038672,0.002499,0.003296,0.709331,0.244758,0.000000,0.094891
202127142,0, Noise,0.000102,0.006113,0.000387,0.001787,0.861180,0.130431,0.000000,0.023891
202127147,0, Noise,0.023161,0.245124,0.018261,0.045643,0.469237,0.198574,0.000000,0.003344
202127155,0,OTHPER,0.000393,0.006122,0.003474,0.022209,0.354450,0.613352,0.000000,0.003344
202127156,0, Noise,0.000571,0.008187,0.001212,0.003689,0.845857,0.140419,0.000067,0.023891
202127157,0, Noise,0.000000,0.003629,0.001207,0.002705,0.765097,0.227361,0.000000,0.010101
202127163,0, Noise,0.000987,0.009193,0.000384,0.008821,0.851174,0.129440,0.000000,0.006711
202127165,0, Noise,0.002706,0.018488,0.004049,0.006757,0.712812,0.255188,0.000000,0.083032
202127167,0,OTHPER,0.000047,0.003713,0.002310,0.003371,0.463510,0.527049,0.000000,0.003344
202127172,0, Noise,0.000505,0.006376,0.000442,0.005131,0.793356,0.194190,0.000000,0.003344
202127175,0, Noise,0.000000,0.002744,0.000488,0.001471,0.745395,0.249838,0.000064,0.006711
202127176,0, Noise,0.012833,0.088571,0.022388,0.059638,0.525552,0.289929,0.001088,0.075269
202127182,0, Noise,0.000000,0.001471,0.000470,0.000463,0.738704,0.258893,0.000000,0.016949
202127184,0,OTHPER,0.000152,0.001747,0.000182,0.018491,0.475845,0.503266,0.000316,0.020408
202127185,0, Noise,0.000200,0.000726,0.000169,0.005520,0.561234,0.432151,0.000000,0.003344
202127190,0, Noise,0.001426,0.004337,0.000636,0.002991,0.880291,0.110060,0.000258,0.013514
202127191,0, Noise,0.000036,0.001287,0.000023,0.003473,0.665077,0.330104,0.000000,0.006711
202127197,0, Noise,0.000032,0.003451,0.001020,0.003594,0.744801,0.247038,0.000064,0.003344
202127199,0, Noise,0.002153,0.004481,0.000209,0.031587,0.675523,0.285887,0.000160,0.023891
202127210,0, Noise,0.000000,0.000551,0.000423,0.001567,0.864875,0.132583,0.000000,0.056338
202127212,0, Noise,0.000000,0.001160,0.000512,0.000755,0.812137,0.185437,0.000000,0.006711
202127214,0, Noise,0.000000,0.001044,0.000266,0.001100,0.803723,0.193866,0.000000,0.013514
202127217,0, Noise,0.000062,0.002026,0.000355,0.001282,0.757043,0.239232,0.000000,0.000000
202127218,0, Noise,0.000014,0.001614,0.001339,0.001387,0.706225,0.289421,0.000000,0.000000
202127223,0, Noise,0.001147,0.005027,0.000598,0.005065,0.882236,0.105860,0.000067,0.030928
202127224,0, Noise,0.000000,0.000710,0.000073,0.000124,0.922020,0.077074,0.000000,0.003344
202127226,0, Noise,0.000000,0.004112,0.000152,0.000897,0.923241,0.071597,0.000000,0.023891
202127227,0, Noise,0.000312,0.012224,0.000326,0.001067,0.692809,0.293262,0.000000,0.013514
202127228,0, Noise,0.000076,0.002822,0.000711,0.000488,0.839532,0.156370,0.000000,0.003344
202127229,0, Noise,0.000521,0.016192,0.001568,0.001098,0.793432,0.187189,0.000000,0.006711
202127230,0, Noise,0.011263,0.028725,0.005776,0.136287,0.620740,0.197209,0.000000,0.041667
202127236,0, Noise,0.000000,0.000365,0.000124,0.001075,0.755567,0.242870,0.000000,0.003344
202127238,0, Noise,0.000000,0.000810,0.000276,0.000623,0.724327,0.273964,0.000000,0.000000
202127240,0, Noise,0.001120,0.026250,0.002071,0.027054,0.620949,0.322556,0.000000,0.038062
202127242,0, Noise,0.000280,0.001848,0.000412,0.004289,0.830642,0.162528,0.000000,0.038062
202127244,0, Noise,0.000000,0.003899,0.000038,0.000999,0.833898,0.161167,0.000000,0.003344
202127246,0,OTHPER,0.000059,0.001869,0.001503,0.000830,0.302931,0.692363,0.000447,0.010101
202127248,0, Noise,0.000000,0.001033,0.000073,0.000611,0.823145,0.175137,0.000000,0.023891
202127249,0,OTHPER,0.001280,0.003724,0.000048,0.047690,0.441586,0.505672,0.000000,0.000000
202127250,0, Noise,0.000065,0.005184,0.000437,0.009393,0.658935,0.325986,0.000000,0.048951
202127252,0, Noise,0.000351,0.001447,0.000244,0.000219,0.913843,0.083897,0.000000,0.000000
202127254,0, Noise,0.000000,0.001071,0.000265,0.000602,0.744124,0.253938,0.000000,0.060071
202127255,0, Noise,0.000451,0.007294,0.000308,0.016198,0.682605,0.293144,0.000000,0.006711
202127256,0, Noise,0.000000,0.000675,0.000048,0.000448,0.830833,0.167997,0.000000,0.003344
202127257,0,OTHPER,0.000052,0.001029,0.000402,0.032508,0.086342,0.879667,0.000000,0.006711
202127260,0, Noise,0.000000,0.000550,0.000128,0.000972,0.918773,0.079577,0.000000,0.003344
202127262,0, Noise,0.004164,0.008140,0.000156,0.053570,0.628603,0.305367,0.000000,0.003344
202127265,0,OTHPER,0.000242,0.014428,0.001714,0.141548,0.125206,0.716806,0.000056,0.013514
202127270,0, Noise,0.000747,0.030938,0.005898,0.004641,0.842213,0.115562,0.000000,0.003344
202127273,0, Noise,0.000458,0.002957,0.000409,0.000620,0.845568,0.149987,0.000000,0.016949
202127274,0,OTHPER,0.002054,0.220691,0.009104,0.025719,0.321860,0.420571,0.000000,0.020408
202127275,0, Noise,0.000106,0.008000,0.000000,0.000856,0.738217,0.252821,0.000000,0.010101
202127279,0, Noise,0.000566,0.002687,0.000000,0.005052,0.644542,0.347153,0.000000,0.038062
202127281,0,OTHPER,0.000047,0.003856,0.000118,0.001498,0.177866,0.816615,0.000000,0.016949
202127286,0, Noise,0.010128,0.070583,0.013013,0.183162,0.401628,0.320240,0.001247,0.013514
202127287,0, Noise,0.000084,0.002638,0.000313,0.002580,0.889110,0.105274,0.000000,0.041667
202127295,0, Noise,0.016880,0.082554,0.015779,0.223891,0.412736,0.248160,0.000000,0.086957
202127299,0, Noise,0.000036,0.001533,0.000976,0.002849,0.900393,0.094146,0.000067,0.041667
202127300,0, Noise,0.000133,0.000255,0.000020,0.000120,0.799258,0.200214,0.000000,0.027397
202127302,0, Noise,0.000790,0.000644,0.000018,0.009920,0.763336,0.225293,0.000000,0.000000
202127303,0,OTHPER,0.000795,0.015202,0.004751,0.004297,0.390352,0.584479,0.000122,0.158301
202127304,0, Noise,0.000000,0.000712,0.000071,0.000256,0.813727,0.185235,0.000000,0.010101
202127310,0,OTHPER,0.000170,0.003859,0.000556,0.033962,0.112120,0.849333,0.000000,0.038062
202127311,0, Noise,0.000592,0.007815,0.001396,0.015614,0.674396,0.300187,0.000000,0.000000
202127312,0, Noise,0.000435,0.005189,0.000260,0.007923,0.862602,0.123592,0.000000,0.000000
202127313,0, Noise,0.000157,0.003119,0.000295,0.004524,0.701154,0.290750,0.000000,0.030928
202127319,0, Noise,0.000000,0.000779,0.000141,0.000335,0.727761,0.270983,0.000000,0.006711
202127321,0,OTHPER,0.000691,0.048461,0.006163,0.152765,0.327027,0.464710,0.000183,0.056338
202127325,0, Noise,0.000036,0.007379,0.000732,0.002565,0.793652,0.195635,0.000000,0.013514
202127326,0, Noise,0.000530,0.006254,0.001176,0.002498,0.688866,0.300554,0.000123,0.027397
202127327,0,OTHPER,0.002114,0.020882,0.005205,0.295667,0.286972,0.388817,0.000344,0.000000
202127330,0, Noise,0.000000,0.000047,0.000127,0.000200,0.832293,0.167334,0.000000,0.006711
202127332,0, Noise,0.000661,0.004057,0.000146,0.022436,0.605832,0.366868,0.000000,0.016949
202127335,0, Noise,0.000302,0.003781,0.002044,0.007763,0.747532,0.238579,0.000000,0.000000
202127339,0, Noise,0.000119,0.002513,0.000747,0.007609,0.691844,0.297168,0.000000,0.000000
202127341,0, Noise,0.000271,0.009284,0.003105,0.002670,0.780975,0.203694,0.000000,0.034483
202127344,0,OTHPER,0.000137,0.000960,0.001682,0.010180,0.362873,0.624051,0.000118,0.006711
202127345,0, Noise,0.000000,0.001231,0.000605,0.001427,0.770177,0.226560,0.000000,0.006711
202127352,0, Noise,0.000000,0.000989,0.000031,0.000686,0.890613,0.107682,0.000000,0.016949
202127354,0, Noise,0.000508,0.017073,0.000275,0.006438,0.812195,0.163510,0.000000,0.045296
202127357,0, Noise,0.000000,0.001053,0.000192,0.000461,0.883136,0.115158,0.000000,0.006711
